TimeStamp,Pair,Open,High,Low,Close,Volume_USD,Volume_CCY
1611198000.0,ETH/USD,1331.4,1339.2,1308.7,1327.2,6643624.048360487,5005.74446079
1611194400.0,ETH/USD,1338.2,1343.3,1315.0,1331.3,6681305.188378714,5018.63230555
1611190800.0,ETH/USD,1364.7,1369.9,1330.6,1338.5,8704913.84268354,6503.48438004
1611187200.0,ETH/USD,1378.25462933,1389.0,1356.0,1365.1,7599148.393910468,5566.7338611899995
1611183600.0,ETH/USD,1336.0,1390.0,1323.0,1378.1,16961325.74362126,12307.7612246
1611180000.0,ETH/USD,1324.1,1343.3,1316.1,1336.1,2245911.937653191,1680.94599031
1611176400.0,ETH/USD,1332.4,1339.5,1306.1,1324.1,6850744.114981067,5173.88725548
1611172800.0,ETH/USD,1346.3,1355.0,1324.6,1332.3,10871382.327940784,8159.86063795
1611169200.0,ETH/USD,1317.9,1349.4,1314.6,1346.0,15318046.84505838,11380.42113303
1611165600.0,ETH/USD,1311.05486482,1321.4251641,1302.6,1317.80565719,4141099.78094947,3142.42070396
1611162000.0,ETH/USD,1310.8,1317.9,1288.3,1310.5,6705929.085081705,5117.07675321
1611158400.0,ETH/USD,1273.1,1312.2,1248.0800786,1310.9,23072702.400786716,17600.65786924
1611154800.0,ETH/USD,1302.3,1317.3,1266.6,1274.4,10355420.221173361,8125.7220819
1611151200.0,ETH/USD,1309.9,1320.0,1299.6,1302.2,6317557.426936844,4851.44941402
1611147600.0,ETH/USD,1292.9,1309.9,1261.0,1309.9,13610760.333615538,10390.68656662
1611144000.0,ETH/USD,1263.2,1297.2,1234.0,1292.9,20760100.560654953,16057.00406888
1611140400.0,ETH/USD,1299.6,1305.0,1246.4,1263.1,35845366.1266633,28378.88221571
1611136800.0,ETH/USD,1307.0,1312.3,1273.4,1300.0,46752495.086895,35963.45775915
1611133200.0,ETH/USD,1348.7,1353.7,1297.5,1307.9,33343133.256658304,25493.64114738
1611129600.0,ETH/USD,1369.3,1372.92677906,1348.1,1348.7,3820217.154686039,2832.5180949699998
1611126000.0,ETH/USD,1346.5,1378.5,1337.3,1369.1,10692420.008715674,7809.81667425
1611122400.0,ETH/USD,1366.0,1372.19540573,1339.8,1345.9,6316035.748047955,4692.79719745
1611118800.0,ETH/USD,1354.8,1368.14443046,1350.0,1366.1,4455983.552434583,3261.82823544
1611115200.0,ETH/USD,1342.8,1360.6,1315.0,1355.4,17020168.17502727,12557.30277042
1611111600.0,ETH/USD,1397.3,1401.1,1340.0,1343.1,17447041.636553857,12990.12853589
1611108000.0,ETH/USD,1386.8,1397.8,1371.2,1397.8,4951178.180061726,3542.12203467
1611104400.0,ETH/USD,1406.1,1408.0,1380.8,1386.8,7687968.823275776,5543.67524032
1611100800.0,ETH/USD,1365.8,1409.3,1356.7,1407.19199561,16857427.89545717,11979.4796645
1611097200.0,ETH/USD,1411.4461235,1416.5,1365.5,1367.38843092,11168215.378096206,8167.55146201
1611093600.0,ETH/USD,1411.0,1426.5,1395.6,1411.3,11323851.486083675,8023.70260475
1611090000.0,ETH/USD,1384.2,1422.1,1383.8,1411.2,12925192.443994658,9159.00825113
1611086400.0,ETH/USD,1361.1,1389.0,1351.13990349,1385.1,14154432.503854256,10219.06902307
1611082800.0,ETH/USD,1369.7,1383.1,1336.5,1360.8,28088367.78351341,20641.06979976
1611079200.0,ETH/USD,1417.9,1417.9,1367.1,1370.0,13505279.1239142,9857.86797366
1611075600.0,ETH/USD,1424.7,1433.9,1411.8,1417.8,4374357.221069449,3085.31331716
1611072000.0,ETH/USD,1417.0,1439.8,1407.6,1425.0,14146898.2666485,9927.64790642
1611068400.0,ETH/USD,1409.0,1417.9,1386.3,1417.0,7626096.22539908,5381.86042724
1611064800.0,ETH/USD,1421.40342744,1427.8,1401.0,1409.1,6188307.094270686,4391.67347546
1611061200.0,ETH/USD,1388.3,1430.8,1388.3,1421.9,17864723.858560372,12563.98048988
1611057600.0,ETH/USD,1430.9,1439.0,1379.5,1389.5,37731190.81356488,27154.50940163
1611054000.0,ETH/USD,1387.1,1434.0,1384.4,1431.0,40687467.06144006,28432.89102826
1611050400.0,ETH/USD,1381.5,1396.7,1365.5,1387.1,8873162.28111313,6396.9160703
1611046800.0,ETH/USD,1379.1,1398.8,1372.2,1382.2,9124491.492856486,6601.42634413
1611043200.0,ETH/USD,1377.9,1392.0,1366.52202314,1379.5,20087752.94100097,14561.61865966
1611039600.0,ETH/USD,1332.1,1382.8,1325.5,1376.3,33156326.534969497,24090.91516019
1611036000.0,ETH/USD,1324.2,1343.8,1322.35102932,1332.3,5490968.534614755,4121.42050185
1611032400.0,ETH/USD,1310.501329,1332.3,1309.7,1325.3,4841337.649764291,3653.01263847
1611028800.0,ETH/USD,1326.3,1336.6,1307.6,1308.4,6642985.417919172,5077.18237383
1611025200.0,ETH/USD,1345.0,1349.9,1322.9,1325.0,13450857.09432775,10151.59025987
1611021600.0,ETH/USD,1323.8,1346.0,1319.5,1344.9,20076918.709036205,14928.18700947
1611018000.0,ETH/USD,1264.9,1343.1,1264.9,1323.0,58365016.938536495,44115.65906163
1611014400.0,ETH/USD,1261.7,1277.73960443,1254.4333249,1264.1954814,20938578.63726776,16562.76971824
1611010800.0,ETH/USD,1242.6,1263.2,1235.4,1261.0,7197974.35622928,5708.14778448
1611007200.0,ETH/USD,1235.9,1244.4,1233.2,1242.5,3791848.6602162253,3051.78966617
1611003600.0,ETH/USD,1230.7,1238.7,1229.65620149,1235.8,1733480.9696813182,1402.7196712100001
1611000000.0,ETH/USD,1229.1,1235.9,1225.1,1228.4,1319969.2712201441,1074.54352916
1610996400.0,ETH/USD,1219.8,1235.0,1218.4,1229.3,3110427.178626917,2530.24255969
1610992800.0,ETH/USD,1221.5,1227.6,1214.9,1219.89360857,3322186.851547573,2723.34146864
1610989200.0,ETH/USD,1232.38777142,1236.8,1211.9,1220.1,5380469.3011224745,4409.85927475
1610985600.0,ETH/USD,1243.1,1250.2,1225.1,1232.26698461,3048510.1383895585,2473.90393191
1610982000.0,ETH/USD,1237.364442,1244.9,1233.1,1242.72240262,3309307.5764365895,2662.94996329
1610978400.0,ETH/USD,1246.4,1259.0,1222.1,1236.7,22709917.704933085,18363.31988755
1610974800.0,ETH/USD,1246.2,1253.8,1242.1,1246.5,3848854.54811832,3087.72928048
1610971200.0,ETH/USD,1227.3,1258.0,1225.8,1246.1565907,21167462.890653666,16986.19824236
1610967600.0,ETH/USD,1224.9,1230.3,1210.9103813,1227.2,3829723.0188553445,3120.69998277
1610964000.0,ETH/USD,1230.8,1230.9,1219.1,1225.0,2426600.2052932503,1980.89812677
1610960400.0,ETH/USD,1223.8,1235.17349034,1221.9,1230.7,5984518.938974764,4862.69516452
1610956800.0,ETH/USD,1221.1,1228.7,1216.0,1223.9,4511540.0123257,3686.199863
1610953200.0,ETH/USD,1198.4,1227.5,1198.4,1221.1,9135823.773325343,7481.63440613
1610949600.0,ETH/USD,1209.5,1210.2,1197.69879626,1199.8,1868139.3803351999,1557.042324
1610946000.0,ETH/USD,1202.8,1212.4,1189.7,1209.5,5009229.295738505,4141.57031479
1610942400.0,ETH/USD,1195.0,1207.9,1192.2,1203.1,6008785.076323155,4994.41864876
1610938800.0,ETH/USD,1222.3,1225.9,1184.5,1195.2,14747662.086304465,12339.07470407
1610935200.0,ETH/USD,1243.1,1243.7,1219.82456576,1222.3,4584425.147795255,3750.65462472
1610931600.0,ETH/USD,1244.3767302,1248.9,1227.2,1241.2,1524871.81544898,1228.54641915
1610928000.0,ETH/USD,1235.1,1248.9,1229.2,1244.4,1953108.5222711281,1569.51825962
1610924400.0,ETH/USD,1247.6,1256.6,1229.0,1235.2,3996075.3712332803,3235.1646464
1610920800.0,ETH/USD,1264.1,1273.09167,1240.9,1247.5,12589534.89417895,10091.81153842
1610917200.0,ETH/USD,1240.0,1269.0,1238.5,1264.0,15199446.58864864,12024.87863026
1610913600.0,ETH/USD,1219.9524692,1240.9,1219.9524692,1240.0,7276714.6327652,5868.31825223
1610910000.0,ETH/USD,1228.9,1242.9,1212.9,1220.0,3696577.743845,3029.98175725
1610906400.0,ETH/USD,1233.9,1236.57816931,1227.84795,1228.4,5068324.957462996,4125.95649419
1610902800.0,ETH/USD,1242.2,1245.0,1225.6,1233.9,3998248.9849110157,3240.33469885
1610899200.0,ETH/USD,1243.6,1252.0,1234.0,1240.9,4992852.034074405,4023.57324045
1610895600.0,ETH/USD,1200.29135852,1249.3,1200.29135852,1242.1,12093837.781838248,9736.60557269
1610892000.0,ETH/USD,1199.9,1214.5,1193.0,1200.0,5991838.092696,4993.19841058
1610888400.0,ETH/USD,1212.9,1227.8,1197.9,1199.4,4230448.593482041,3527.1373966
1610884800.0,ETH/USD,1221.9,1225.9,1209.1,1212.6,4323329.403984959,3565.3384496
1610881200.0,ETH/USD,1202.8,1228.0,1202.1,1220.2,10496435.085762272,8602.22511536
1610877600.0,ETH/USD,1180.1,1209.9,1168.0,1202.5,12240857.268762525,10179.50708421
1610874000.0,ETH/USD,1195.4,1211.9,1176.1,1181.0,4914513.6718722,4161.3155562
1610870400.0,ETH/USD,1180.2,1195.7,1163.4,1195.5,8738692.57289523,7309.65501706
1610866800.0,ETH/USD,1212.8,1228.3,1167.9,1180.58969794,26669045.220929127,22589.59676462
1610863200.0,ETH/USD,1216.0,1225.1,1201.6,1213.80701201,4121336.6720263036,3395.38051045
1610859600.0,ETH/USD,1224.1,1229.9,1213.8,1216.8,4737495.695599368,3893.40540401
1610856000.0,ETH/USD,1242.6,1250.9,1222.5,1224.2,4836878.047624594,3951.05215457
1610852400.0,ETH/USD,1246.9,1249.8,1233.0,1242.9,1767145.5578196903,1421.7922261
1610848800.0,ETH/USD,1252.1,1260.0,1238.9,1246.8,5067978.028975224,4064.78828118
1610845200.0,ETH/USD,1235.9,1252.1,1226.3,1252.1,6224849.845828731,4971.52771011
1610841600.0,ETH/USD,1229.0,1239.4,1200.1,1235.9,11320242.799608905,9159.51355256
1610838000.0,ETH/USD,1232.5,1239.8,1213.7,1228.9,11249796.68074591,9154.3629919
1610834400.0,ETH/USD,1235.7,1239.3,1200.0,1233.1,12031362.771833723,9757.00492404
1610830800.0,ETH/USD,1275.0,1276.1,1222.4,1236.33657936,7388360.670897256,5976.01073546
1610827200.0,ETH/USD,1254.69741571,1282.4,1246.5,1275.0,8163928.607418,6403.08126072
1610823600.0,ETH/USD,1232.6,1258.1,1220.6,1254.0,10925070.964635959,8712.17780274
1610820000.0,ETH/USD,1256.8,1261.9,1230.3,1232.6,9225533.501150819,7484.61260843
1610816400.0,ETH/USD,1270.0,1274.1,1252.2,1257.9,9618563.135366598,7646.52447362
1610812800.0,ETH/USD,1279.9,1295.01193223,1254.6,1269.8,27139322.027519643,21372.91071627
1610809200.0,ETH/USD,1241.6,1281.1,1233.7,1280.0,17150524.1866496,13398.84702082
1610805600.0,ETH/USD,1232.8,1245.0,1219.0,1241.1,7985747.908873791,6434.41133581
1610802000.0,ETH/USD,1219.7,1248.6,1219.66687267,1232.8,9750077.902743472,7908.88862974
1610798400.0,ETH/USD,1219.0,1234.0,1191.0,1219.9,12979058.69237977,10639.44478431
1610794800.0,ETH/USD,1213.6,1225.9,1207.9,1219.0,5024594.333985941,4121.89855126
1610791200.0,ETH/USD,1215.68063846,1226.3,1208.3,1213.5,4095017.03599725,3374.5505035
1610787600.0,ETH/USD,1216.0,1217.5,1205.4,1215.68063846,2788225.124355458,2293.55065479
1610784000.0,ETH/USD,1182.4,1216.8,1177.2,1215.7,7657233.961117194,6298.62133842
1610780400.0,ETH/USD,1173.59566883,1189.3,1171.9,1182.6,4318655.536746035,3651.83116586
1610776800.0,ETH/USD,1164.2,1177.6,1162.9,1173.2,6216625.63112206,5298.86262455
1610773200.0,ETH/USD,1180.2,1183.3,1152.1,1164.29445567,1520110.7188109665,1305.60676589
1610769600.0,ETH/USD,1180.0,1182.7,1167.3,1180.3,11963484.797332706,10135.96949702
1610766000.0,ETH/USD,1162.7881722,1180.6,1158.1,1180.0,9035733.73814,7657.401473
1610762400.0,ETH/USD,1177.0,1188.0,1158.2,1162.5,9581139.77945625,8241.8406705
1610758800.0,ETH/USD,1190.8,1197.4464491,1170.6,1177.0,4431079.56806856,3764.72350728
1610755200.0,ETH/USD,1167.6,1194.5,1167.6,1187.8,11463662.854047544,9651.17263348
1610751600.0,ETH/USD,1162.4,1174.5,1156.6,1167.7,1952456.32768503,1672.0530339
1610748000.0,ETH/USD,1159.1,1174.0,1151.9,1161.9,2052811.2053800803,1766.7709832
1610744400.0,ETH/USD,1135.6,1166.4,1131.7,1159.1,16558203.135147223,14285.39654486
1610740800.0,ETH/USD,1131.7,1137.47957126,1108.3,1135.6,15722336.712226575,13844.96011996
1610737200.0,ETH/USD,1139.2,1159.3,1127.7,1131.6,7325909.356897079,6473.9389863
1610733600.0,ETH/USD,1153.7,1174.5,1119.5,1137.4,16972929.38163379,14922.56847339
1610730000.0,ETH/USD,1164.2,1164.6,1132.0,1154.5,18509938.832846265,16032.86170017
1610726400.0,ETH/USD,1140.7,1169.0,1072.0,1164.4,67778279.74804579,58208.75965995
1610722800.0,ETH/USD,1195.3,1196.6,1126.3980775,1140.5,35333829.33567496,30980.99897911
1610719200.0,ETH/USD,1221.1,1227.8,1182.9,1195.4,7150090.593943707,5981.33728789
1610715600.0,ETH/USD,1220.8723758,1225.0,1207.3,1222.3,2469596.3004835597,2020.4502172
1610712000.0,ETH/USD,1226.5,1229.9,1195.0,1220.9,5330334.4913338,4365.905882
1610708400.0,ETH/USD,1233.0,1237.84980137,1218.7,1224.7,2095717.28656204,1711.2086932
1610704800.0,ETH/USD,1230.5,1238.4,1221.4,1233.0,4485662.67905001,3638.00703897
1610701200.0,ETH/USD,1214.3,1233.6,1202.7,1231.2,3156247.5661369436,2563.55390362
1610697600.0,ETH/USD,1239.2,1245.6,1208.6,1214.4,14568954.497245105,11996.83341341
1610694000.0,ETH/USD,1197.8,1241.4,1186.7,1238.5,8736326.505285779,7053.95761428
1610690400.0,ETH/USD,1185.1,1197.7,1173.1,1197.7,21179530.057856183,17683.50175992
1610686800.0,ETH/USD,1207.10663398,1227.1,1185.0,1185.1,5210135.989479658,4396.36823009
1610683200.0,ETH/USD,1218.4,1221.6,1204.2,1207.2,4045743.9813212883,3351.34524629
1610679600.0,ETH/USD,1239.9,1241.0,1201.0,1218.5,5059370.195235224,4152.12982785
1610676000.0,ETH/USD,1230.7,1241.7,1217.8,1240.0,3742403.6961064003,3018.06749686
1610672400.0,ETH/USD,1236.8,1253.0599488,1223.5,1230.6,3239808.5143851414,2632.70641507
1610668800.0,ETH/USD,1230.8,1255.0,1224.3,1236.8,14808223.676970512,11973.01396909
1610665200.0,ETH/USD,1199.0,1234.0,1197.1,1229.883808,8261208.8816210255,6717.06451283
1610661600.0,ETH/USD,1188.2,1202.0,1177.3,1199.4,4399526.850079032,3668.10642828
1610658000.0,ETH/USD,1206.9,1212.6,1163.1,1187.4,18986359.207240015,15989.85953111
1610654400.0,ETH/USD,1230.2,1233.0,1206.9,1207.3,3349438.026435996,2774.32123452
1610650800.0,ETH/USD,1210.6,1232.0,1209.9,1231.6,4238345.458634116,3441.33278551
1610647200.0,ETH/USD,1219.55527039,1228.3,1204.0,1209.1,11071348.39657787,9156.6854657
1610643600.0,ETH/USD,1223.9,1242.8,1215.2,1220.5,6523868.52648983,5345.24254526
1610640000.0,ETH/USD,1212.0,1245.9,1212.0,1223.2,13955920.705522664,11409.35309477
1610636400.0,ETH/USD,1208.8,1219.8,1194.9,1212.0,6984173.6128506,5762.51948255
1610632800.0,ETH/USD,1194.7,1215.2452655,1188.1,1208.5,11483665.910118615,9502.41283419
1610629200.0,ETH/USD,1168.1,1197.7,1165.9,1194.0,11903657.71653204,9969.56257666
1610625600.0,ETH/USD,1166.5,1170.7,1148.0,1168.54423439,5266391.806863325,4506.79713431
1610622000.0,ETH/USD,1168.7,1174.0,1157.0,1167.3,4148414.352527112,3553.85449544
1610618400.0,ETH/USD,1147.7,1170.0,1146.4,1168.7,2418385.187191649,2069.29510327
1610614800.0,ETH/USD,1158.5,1162.0,1144.2,1147.6,2655155.727719152,2313.65957452
1610611200.0,ETH/USD,1149.9,1173.02067,1149.71049,1158.5,12474390.98025526,10767.70908956
1610607600.0,ETH/USD,1122.8,1165.9,1119.20485483,1150.4,13924292.936350387,12103.87077221
1610604000.0,ETH/USD,1108.4,1130.4,1104.1,1122.6,11354334.2332404,10114.318754
1610600400.0,ETH/USD,1105.8,1114.0,1097.5,1108.6,24917493.83184778,22476.5414323
1610596800.0,ETH/USD,1094.9,1107.8,1086.0,1105.2,14185208.586477349,12834.96976699
1610593200.0,ETH/USD,1111.0,1113.68830464,1088.4,1094.8,34104182.29051156,31151.06164643
1610589600.0,ETH/USD,1113.5,1119.9,1104.603423,1111.1,17740384.51462524,15966.50572822
1610586000.0,ETH/USD,1132.1,1132.5,1113.1,1113.6,19868563.05797107,17841.74125177
1610582400.0,ETH/USD,1128.1,1146.2,1127.2,1131.93088965,23290317.70025891,20575.74178178
1610578800.0,ETH/USD,1116.9,1134.4,1116.4,1128.1,21550343.820953168,19103.22118691
1610575200.0,ETH/USD,1125.4,1135.4,1107.7,1116.9,22176760.671365432,19855.63673683
1610571600.0,ETH/USD,1111.2,1127.0,1102.4,1124.8,20546891.09954264,18267.15069305
1610568000.0,ETH/USD,1103.1,1118.8,1091.8,1110.84305783,14667355.740785973,13203.80555777
1610564400.0,ETH/USD,1105.8,1111.9,1096.9883416,1102.2,16873026.49704388,15308.49800131
1610560800.0,ETH/USD,1076.6,1112.1,1074.1,1105.8,21749760.809224706,19668.80159995
1610557200.0,ETH/USD,1074.6,1083.0,1069.7,1076.0,8418211.65374132,7823.61677857
1610553600.0,ETH/USD,1073.0,1080.5,1063.1,1074.5,3239815.8632301,3015.1846098
1610550000.0,ETH/USD,1057.7,1076.5,1052.4,1072.4,3132847.959276868,2921.34274457
1610546400.0,ETH/USD,1070.5,1087.3,1054.4,1057.2,6172922.250972277,5838.93515983
1610542800.0,ETH/USD,1060.9,1073.2,1053.8,1069.0,4346084.52764415,4065.56083035
1610539200.0,ETH/USD,1063.7,1067.4,1048.5,1059.7,3545049.3727138913,3345.33299303
1610535600.0,ETH/USD,1082.1,1088.7,1058.5,1063.7,4065589.679699031,3822.12059763
1610532000.0,ETH/USD,1062.3,1097.8,1062.3,1082.1,6627756.837447356,6124.90235417
1610528400.0,ETH/USD,1062.1,1078.9,1056.4,1062.11052305,4079731.5751525634,3841.1554039000002
1610524800.0,ETH/USD,1081.0,1081.7,1056.5,1062.0,13490699.60496492,12703.10697266
1610521200.0,ETH/USD,1046.5,1084.5,1043.9,1080.6,17749345.04430887,16425.45349279
1610517600.0,ETH/USD,1039.4,1055.4,1034.92363343,1045.2,2959211.645796588,2831.23961519
1610514000.0,ETH/USD,1024.8,1039.3,1012.6,1039.3,23488931.33831171,22600.72292727
1610510400.0,ETH/USD,1045.8,1049.3,1020.1,1024.1,3524924.679903473,3441.97312753
1610506800.0,ETH/USD,1030.96506951,1061.6,1029.6,1047.4,4193614.9453796647,4003.83324936
1610503200.0,ETH/USD,1032.3,1049.0,1015.8,1031.0512086,5358763.622768115,5197.3787316
1610499600.0,ETH/USD,990.15098461,1038.2,989.33,1032.1,8634326.819936885,8365.78511766
1610496000.0,ETH/USD,1051.7,1052.2,987.44,989.62,19874852.080068458,20083.31690959
1610492400.0,ETH/USD,1054.3,1054.4,1027.6,1052.3,9892758.494177122,9401.08191027
1610488800.0,ETH/USD,1077.5,1089.0,1042.7,1053.8,6282179.310427834,5961.45313193
1610485200.0,ETH/USD,1081.9,1088.0,1053.7,1078.7,5278811.950700988,4893.67938324
1610481600.0,ETH/USD,1083.2,1086.8,1061.1,1081.9,5309135.555100766,4907.23315935
1610478000.0,ETH/USD,1103.6,1103.6,1060.5,1083.4,21158583.594154634,19529.79840701
1610474400.0,ETH/USD,1118.2,1122.6,1090.8,1104.1,14832941.149602635,13434.41821357
1610470800.0,ETH/USD,1107.40794124,1127.4,1096.8,1117.6,19758658.801803764,17679.54438243
1610467200.0,ETH/USD,1055.29724707,1108.0,1055.0,1107.4,9752198.741958499,8806.39221777
1610463600.0,ETH/USD,1037.3,1068.9,1037.2,1055.23330927,12914082.968731422,12238.13052079
1610460000.0,ETH/USD,1025.9,1055.3,1009.1,1037.4,17883377.64527005,17238.65205829
1610456400.0,ETH/USD,1085.8,1096.338254,1025.0,1027.139022,17611858.080147445,17146.51834165
1610452800.0,ETH/USD,1098.1,1110.7,1082.344264,1087.1,8948821.995382303,8231.82963424
1610449200.0,ETH/USD,1085.9,1107.7,1084.8,1098.1,7780858.535329554,7085.74677655
1610445600.0,ETH/USD,1111.3,1120.0,1066.8,1085.2,12804963.659349281,11799.6347764
1610442000.0,ETH/USD,1115.0,1125.1,1105.7,1112.2,18723599.328658093,16834.74134927
1610438400.0,ETH/USD,1138.3,1143.7,1104.8,1115.0,26447323.9460447,23719.57304578
1610434800.0,ETH/USD,1138.5,1150.5,1121.50919778,1138.7,22315369.902460758,19597.23360188
1610431200.0,ETH/USD,1132.0,1150.0,1122.1,1137.6,20547045.904014863,18061.74921239
1610427600.0,ETH/USD,1098.2,1132.0,1098.0,1132.0,13619973.741005799,12031.77892315
1610424000.0,ETH/USD,1090.7,1103.98847424,1078.2,1100.0,5924290.527078,5385.71866098
1610420400.0,ETH/USD,1072.55493571,1091.0,1064.6,1090.3,4297848.287736366,3941.89515522
1610416800.0,ETH/USD,1057.7,1077.7,1044.9,1071.6,3400714.555563096,3173.49249306
1610413200.0,ETH/USD,1063.9,1084.8,1044.0,1057.0,4699311.20899121,4445.89518353
1610409600.0,ETH/USD,1087.0,1091.6,1040.7,1064.6,10651015.430778857,10004.7110941
1610406000.0,ETH/USD,1059.8,1093.7,1059.8,1087.0,18320379.240477752,16854.07473825
1610402400.0,ETH/USD,1035.6,1074.6,1026.0,1060.5,11293658.995766176,10649.37199035
1610398800.0,ETH/USD,1022.0,1047.3006224,1008.6,1036.8,18970775.733557377,18297.43029857
1610395200.0,ETH/USD,986.14,1024.9,961.31,1022.0,19803923.702387303,19377.61614715
1610391600.0,ETH/USD,995.62,1008.9,946.15,986.81,18025124.258203294,18266.05350392
1610388000.0,ETH/USD,1001.1,1026.1,986.41,997.58,10406276.477276826,10431.52075751
1610384400.0,ETH/USD,969.03,1024.4,923.2,1001.5,24752487.21466028,24715.41409352
1610380800.0,ETH/USD,979.65481446,995.68,923.0,970.0,99230690.552831,102299.6809823
1610377200.0,ETH/USD,1041.4,1050.8,977.11,979.16,67421591.32220887,68856.56207587
1610373600.0,ETH/USD,1026.4236653,1045.1,958.22,1041.9,63817748.12687612,61251.31790659
1610370000.0,ETH/USD,1074.2,1081.0,1026.5,1027.8,17977100.946675785,17490.85517287
1610366400.0,ETH/USD,1069.3,1105.13091512,1042.2,1074.2,17520765.40936011,16310.52449205
1610362800.0,ETH/USD,1112.0,1117.4,1065.3,1069.3,16259290.338484352,15205.54600064
1610359200.0,ETH/USD,1136.6,1150.0,1108.91594793,1112.5,10864175.158823,9765.55070456
1610355600.0,ETH/USD,1111.8,1137.6,1087.3,1136.4,6818887.658990952,6000.42912618
1610352000.0,ETH/USD,1074.5,1128.1,1050.6,1110.9,15995128.180311883,14398.35104898
1610348400.0,ETH/USD,1032.8,1084.7,1014.4,1072.9,31964547.885900818,29792.66276997
1610344800.0,ETH/USD,1096.10443395,1097.8,1021.3,1032.0,113730252.57569136,110203.73311598
1610341200.0,ETH/USD,1114.6,1131.6,1081.6,1096.4,40112901.59864057,36586.01021401
1610337600.0,ETH/USD,1105.09078594,1135.1,1049.1,1114.5,46653013.26561443,41860.03882065
1610334000.0,ETH/USD,1185.8,1198.1,1020.0,1105.1,95561627.84701605,86473.28553707
1610330400.0,ETH/USD,1207.7,1212.0,1170.9,1186.3,12915693.158654705,10887.37516535
1610326800.0,ETH/USD,1220.95579803,1231.9,1189.0,1208.1,21391914.730574373,17707.07286696
1610323200.0,ETH/USD,1255.9,1261.1792218,1208.9,1220.3,14149368.862375675,11594.99210225
1610319600.0,ETH/USD,1273.8,1278.1,1255.8,1256.1,5115553.1725658635,4072.56840424
1610316000.0,ETH/USD,1272.5,1287.5,1263.1,1273.8,7695758.81623494,6041.5754563
1610312400.0,ETH/USD,1259.6,1276.0,1254.4,1272.4,14876750.967749113,11691.88224438
1610308800.0,ETH/USD,1261.7,1271.5,1170.0,1259.6,66243017.36497467,52590.5187083
1610305200.0,ETH/USD,1282.4,1295.46478269,1253.0,1262.0,12370924.4657139,9802.63428345
1610301600.0,ETH/USD,1298.4,1307.7,1274.4,1282.3,6871307.392832255,5358.58020185
1610298000.0,ETH/USD,1297.2,1302.8,1246.5,1299.0,23626461.812547572,18188.19231143
1610294400.0,ETH/USD,1303.1,1324.1,1296.3,1298.4,8855644.466817793,6820.42857888
1610290800.0,ETH/USD,1294.1,1313.5,1275.3,1304.3,7977054.850294156,6115.96630399
1610287200.0,ETH/USD,1309.1,1313.3,1282.2,1294.0,9193789.11649842,7104.93749343
1610283600.0,ETH/USD,1289.4,1322.8,1285.3,1309.0,8282664.8188515,6327.4750335
1610280000.0,ETH/USD,1255.5,1295.0,1236.19186854,1288.0,26601604.20453648,20653.41941346
1610276400.0,ETH/USD,1317.0,1317.46802759,1255.26286652,1257.1,34833550.41833764,27709.45065495
1610272800.0,ETH/USD,1332.4,1339.5,1293.0,1317.9,11626766.099817142,8822.19144079
1610269200.0,ETH/USD,1330.2,1347.8,1329.7,1332.1,8415487.448182354,6317.45923593
1610265600.0,ETH/USD,1346.4,1351.0,1319.1,1330.1,10872799.893583871,8174.42289571
1610262000.0,ETH/USD,1324.1,1346.7,1322.50082898,1345.8,6672909.3601710955,4958.32171212
1610258400.0,ETH/USD,1315.8,1328.6,1313.1,1325.0,3467464.0571285,2616.95400538
1610254800.0,ETH/USD,1319.5,1327.8,1305.8,1315.7,6150417.618002617,4674.63526488
1610251200.0,ETH/USD,1313.1,1328.0,1308.3,1319.4,4358261.907547381,3303.2150277
1610247600.0,ETH/USD,1340.8,1342.9,1305.3,1313.1,14602149.93533614,11120.36397482
1610244000.0,ETH/USD,1325.3,1341.5,1313.0,1341.0,10570507.32493026,7882.55579786
1610240400.0,ETH/USD,1291.1,1336.0,1286.8,1325.4,23263120.85213228,17551.77369257
1610236800.0,ETH/USD,1278.97936399,1294.5,1278.97936399,1291.0,5748155.045791919,4452.48260712
1610233200.0,ETH/USD,1288.91264503,1295.97211219,1267.9,1278.9,10430501.876590509,8155.83851481
1610229600.0,ETH/USD,1291.1,1306.8,1278.1,1289.0,13012167.678200569,10094.77709713
1610226000.0,ETH/USD,1274.5,1296.7,1265.0,1292.4,28626691.185237207,22150.02412971
1610222400.0,ETH/USD,1229.9,1276.6,1217.6,1274.57836446,24577004.50082583,19282.45856522
1610218800.0,ETH/USD,1225.4,1238.14786834,1221.0,1229.4,7820902.141881282,6361.56022603
1610215200.0,ETH/USD,1224.0,1231.9,1221.2,1225.3,8044164.890225702,6565.05744734
1610211600.0,ETH/USD,1201.4,1225.0,1201.4,1223.8,6701631.9889068715,5476.08431844
1610208000.0,ETH/USD,1220.75956098,1226.7,1193.4,1201.4,12493272.23792566,10398.92811547
1610204400.0,ETH/USD,1224.3,1227.9,1208.2,1221.2,5784418.548187165,4736.66766147
1610200800.0,ETH/USD,1223.6,1236.8,1221.0,1224.4,6220784.684711568,5080.68007572
1610197200.0,ETH/USD,1224.7,1230.1,1220.1,1222.5,5914415.8182148505,4837.96794946
1610193600.0,ETH/USD,1222.1,1229.2,1211.0,1223.9,2828883.2205421003,2311.367939
